SK_MATRICULA,CD_SETOR_x,TP_COMPORTAMENTO_x,NN_MEDIA_CONSUMO_x,NN_CONSUMO_DIARIO_x,NN_MORADORES_ANALISE_x,NM_CENARIO,TP_NOVO_COMPORTAMENTO,NN_NOVA_MEDIA_CONSUMO,NN_NOVO_CONSUMO_DIARIO,NN_NOVO_MORADORES_ANALISE,MUDOU_COMPORTAMENTO,TIPO_MUDANCA,NM_LOCALIDADE,NM_CATEGORIATARIFARIA,NM_SITUACAO_IMOVEL,NN_MORADORES,NN_MORADORES_ANALISE_y,ST_PISCINA,LAT_GEO,LONG_GEO,X,Y,CD_SETOR_ORIGINAL,CD_SETOR_y,NN_MEDIA_CONSUMO_y,NN_CONSUMO_DIARIO_y,TP_COMPORTAMENTO_y,VL_RENDA_MEDIA_RESPONSAVEL,NN_MEDIA_MORADORES_IBGE
C8444A37A63488C82BD1BB03D31551C77A672911FD93B8ACA48F17FD890A71BF,S068,MODERADO,3.083333333333333,101.0928961748634,1.0,CVIII,PERDULARIO,4.35816212104276,142.89056134566428,1.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,1,1,0,-12.946899518306124,-38.37051605539513,568277.8239402472,8568652.412172684,292740805090248,S068,3.083333333333333,101.0928961748634,MODERADO,4839.78,2.6
FEF158DF563EAF85A54BB37B1AB29E93277BEF8B4AE8A72EABCA8537B0BF21FD,S068,AMBIENTALISTA,3.0,98.36065573770492,1.0,CVIII,MODERADO,3.2686542769979776,107.16899268845827,1.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,1,1,0,-12.948175736300632,-38.36990001454321,568344.298291584,8568511.108298266,292740805090248,S068,3.0,98.36065573770492,AMBIENTALISTA,4839.78,2.6
2E6D4DECB4A27E93CDA8F531B0E2E3646B2416E669CEE54ED10A2128977FBEDD,S068,MODERADO,6.916666666666667,113.3879781420765,2.0,CVIII,PERDULARIO,8.716411405327941,142.89199025127772,2.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.94857922940614,-38.37094766814894,568230.5497857278,8568466.76505964,292740805090248,S068,6.916666666666667,113.3879781420765,MODERADO,4839.78,2.6
35468331FBBAE9B3DEF820308D8D74DB7CB751812CA02C6E8C0E381CEDA683D8,S068,MODERADO,7.083333333333333,116.12021857923496,2.0,CVIII,PERDULARIO,7.717578756013216,126.5176845248068,2.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.948177260535951,-38.371346749153055,568187.3709421639,8568511.325996116,292740805090248,S068,7.083333333333333,116.12021857923496,MODERADO,4839.78,2.6
53593E9DC65AEA51D13BFBC643E6C5FD4CB9A4CA1F6E11CA8ED1F7688A4E46A3,S068,AMBIENTALISTA,6.0,98.36065573770492,2.0,CVIII,MODERADO,6.537308553995955,107.16899268845827,2.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.948872290219152,-38.37010468432862,568321.9080359915,8568434.129810924,292740805090248,S068,6.0,98.36065573770492,AMBIENTALISTA,4839.78,2.6
588A34A9BB2FC0981DEB3FCA45B45E4FE64FCE296444BA9F9B5CA851FC4F26CC,S068,AMBIENTALISTA,5.333333333333333,87.43169398907104,2.0,CVIII,PERDULARIO,8.71632424208552,142.89056134566428,2.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.94777734214248,-38.36993673856126,568340.4234117148,8568555.177260628,292740805090248,S068,5.333333333333333,87.43169398907104,AMBIENTALISTA,4839.78,2.6
602B2ADEF6613BF8E604445EFCFA8E0686485E149EC776D46A0AAF0E95D30571,S068,AMBIENTALISTA,4.5,73.77049180327869,2.0,CVIII,PERDULARIO,7.6268599796619485,125.030491469868,2.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.947644702551417,-38.369893346448514,568345.1662982814,8568569.83451997,292740805090248,S068,4.5,73.77049180327869,AMBIENTALISTA,4839.78,2.6
60E0635CE11B08BD5A642F506E4C9BFE9288DC1BA2F8026A5D9D56ECD4B8B106,S068,MODERADO,7.333333333333333,120.21857923497268,2.0,CVIII,PERDULARIO,7.989963888578391,130.98301456685886,2.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.948187329101389,-38.3723649994184,568076.9188860549,8568510.483826991,292740805090248,S068,7.333333333333333,120.21857923497268,MODERADO,4839.78,2.6
65D30DD2CBFB6FBC54984ED806F1A674D15C9F43B5FC31C36B75B3B1B6FCF14B,S068,MODERADO,6.666666666666667,109.2896174863388,2.0,CVIII,PERDULARIO,10.895514256659926,178.61498781409716,2.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.94916067145379,-38.37092996161332,568232.3121975412,8568402.45759029,292740805090248,S068,6.666666666666667,109.2896174863388,MODERADO,4839.78,2.6
992B8E24ECEFA1A3BFB4C6EE8DAB1EAC32F3A2B684F6A1951615FE2DE92D4FB5,S068,MODERADO,6.833333333333333,112.02185792349728,2.0,CVIII,PERDULARIO,7.4452680753842815,122.0535750062997,2.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.94877404293073,-38.37137444801683,568184.20419102,8568445.334128613,292740805090248,S068,6.833333333333333,112.02185792349728,MODERADO,4839.78,2.6
9E259B219560A153283AF6370CED858C4E58FCB687F483E755BC42F6C7625DBD,S068,MODERADO,7.25,118.85245901639344,2.0,CVIII,PERDULARIO,7.899247836078445,129.4958661652204,2.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.947643376137098,-38.37013604982878,568318.8406271833,8568570.04607051,292740805090248,S068,7.25,118.85245901639344,MODERADO,4839.78,2.6
CA8B7A1AA698AB15A3BECB7F59BA9DAC302928C2053AD442219FF09D1862B03D,S068,AMBIENTALISTA,5.333333333333333,87.43169398907104,2.0,CVIII,MODERADO,6.537308553995955,107.16899268845827,2.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.949243779286192,-38.36987173817178,568347.0743265081,8568392.983883943,292740805090248,S068,5.333333333333333,87.43169398907104,AMBIENTALISTA,4839.78,2.6
